borrower_id,age,gender,location,has_mobile_money,has_bank_account,employment_type,monthly_income,months_active,monthly_tx_count,previous_defaults,informal_borrowing_history,default
371,37,F,Rural,0,0,Private Sector,18729.276403870626,50,23,0,1,0
372,55,M,Rural,1,0,Self-Employed,5394.868839840155,95,38,0,0,0
373,41,M,Rural,1,0,Public Sector,9331.763906166645,46,12,0,0,0
374,39,M,Rural,0,0,Self-Employed,9430.474102855904,53,30,0,0,0
375,68,M,Rural,1,1,Informal,4104.402429901306,50,28,0,0,0
376,23,M,Rural,1,1,Self-Employed,20718.87964906736,42,10,1,1,0
377,59,M,Urban,0,1,Informal,10191.940838379554,75,34,0,0,0
378,60,M,Urban,1,0,Informal,34582.31328110308,76,23,1,0,1
379,39,F,Urban,0,1,Private Sector,10059.780286725902,108,32,0,0,0
380,32,M,Urban,1,0,Informal,8837.390016264628,53,1,0,0,0
381,18,M,Rural,1,0,Informal,5933.139826388013,91,6,0,0,0
382,71,M,Rural,0,0,Private Sector,12622.628188683299,37,35,0,0,0
383,72,F,Rural,1,0,Informal,12679.80172694491,115,49,0,0,0
384,31,M,Urban,0,1,Informal,22146.536412666,109,5,0,0,0
385,19,F,Rural,0,0,Informal,12908.460107702524,71,1,2,0,1
386,24,M,Rural,0,0,Self-Employed,65326.7684685631,87,12,0,1,0
387,21,M,Rural,1,0,Informal,17623.64625889714,69,2,2,0,0
388,65,F,Rural,1,0,Informal,5555.553948384784,24,12,0,0,0
389,68,M,Urban,0,0,Self-Employed,5191.832159224531,112,34,1,0,0
390,26,M,Urban,1,0,Informal,18767.10684484087,89,39,0,1,0
391,60,M,Rural,0,1,Self-Employed,5417.341704934721,50,31,0,1,0
392,28,F,Urban,0,0,Informal,19690.63681300515,31,20,0,1,0
393,38,F,Rural,1,0,Self-Employed,25047.62374246646,80,7,2,0,0
394,52,F,Rural,1,1,Self-Employed,25535.291286767315,52,26,0,0,0
395,59,F,Rural,0,1,Informal,6103.839053579265,99,48,0,0,0
396,67,M,Urban,0,0,Informal,25570.636115383302,26,10,1,1,1
397,20,F,Rural,1,0,Informal,15836.843889383807,62,27,0,0,0
398,29,M,Rural,0,1,Informal,7523.044260167972,14,16,0,0,0
399,33,F,Urban,0,0,Informal,10769.809573132685,85,17,0,0,0
400,35,M,Rural,1,0,Informal,17837.29578417012,48,25,0,0,0
401,74,M,Rural,1,0,Informal,7141.957141088298,23,8,1,1,1
402,62,F,Urban,0,0,Informal,15576.37414491232,67,9,0,1,0
403,36,M,Urban,0,0,Informal,38890.47201506599,68,2,0,0,0
404,73,F,Urban,0,1,Self-Employed,26456.784565671966,36,34,0,0,0
405,46,M,Urban,1,0,Informal,13063.951997587603,112,45,0,1,0
406,46,F,Rural,0,1,Self-Employed,14754.99712271698,9,22,0,1,0
407,42,F,Urban,0,0,Self-Employed,7955.132962967785,40,31,0,0,0
408,26,M,Urban,0,0,Informal,8136.422610378195,30,49,0,0,0
409,71,F,Rural,1,0,Informal,3576.9507442135337,111,37,0,0,0
410,18,F,Rural,1,0,Informal,14956.64230563311,30,12,0,1,0
411,27,F,Urban,1,0,Self-Employed,21120.97181449643,27,38,0,0,0
412,31,M,Rural,1,0,Informal,11560.486393248048,71,19,1,0,1
413,33,F,Rural,1,0,Informal,6064.234814745398,32,47,1,0,0
414,25,F,Urban,0,0,Public Sector,12899.267242770688,34,46,0,1,0
415,19,M,Urban,1,0,Self-Employed,35790.388535331964,30,2,1,1,0
416,56,M,Urban,0,0,Informal,25094.609191782754,64,44,2,1,1
417,73,M,Urban,1,0,Public Sector,11949.4856463527,90,12,0,1,0
418,24,F,Rural,0,0,Informal,62941.89806027838,56,24,0,0,0
419,34,M,Urban,1,0,Informal,105979.03784302996,106,37,0,0,0
420,46,F,Rural,0,0,Informal,8332.417538794276,32,6,0,0,0
421,70,F,Urban,0,0,Private Sector,10049.872138730421,101,0,0,0,0
422,57,M,Rural,0,0,Informal,21304.80780606355,89,20,0,1,0
423,61,M,Urban,1,0,Self-Employed,5893.715612052307,9,29,0,0,0
424,51,F,Rural,1,0,Self-Employed,24132.877277720527,80,29,0,0,0
425,41,M,Urban,0,0,Self-Employed,13269.151183347636,119,47,0,0,0
426,29,F,Rural,1,0,Informal,16470.625441118675,81,12,1,0,0
427,67,F,Rural,0,0,Informal,7720.795871813067,31,35,0,1,0
428,63,F,Rural,1,0,Self-Employed,6514.985864499224,52,9,0,0,0
429,19,M,Rural,1,0,Informal,2499.0117499777066,104,22,2,0,0
430,58,F,Urban,0,0,Self-Employed,40128.726267259655,38,26,0,0,0
431,22,F,Rural,0,0,Informal,25982.542777703726,57,21,0,1,0
432,60,M,Rural,0,0,Self-Employed,20967.10815414934,71,8,0,0,0
433,65,F,Rural,1,1,Self-Employed,16166.297066525558,99,9,0,0,0
434,25,F,Rural,0,0,Self-Employed,1936.5064172879443,115,43,0,1,0
435,42,F,Urban,0,0,Informal,6708.57652685565,84,47,0,0,0
436,25,M,Rural,1,0,Informal,9968.229281513988,52,3,0,1,0
437,50,M,Rural,1,1,Informal,5150.998835133101,49,11,0,1,0
438,70,M,Rural,1,0,Informal,3156.4568940946588,80,49,0,1,0
439,22,M,Rural,0,0,Self-Employed,5597.821179861774,9,5,2,1,0
440,40,M,Urban,1,0,Informal,12725.172079905,53,26,0,1,0
441,73,F,Rural,0,0,Informal,12727.778797255572,43,14,0,0,0
442,35,M,Rural,1,1,Informal,25286.88782491001,111,49,0,0,0
443,25,F,Urban,0,1,Informal,63739.947616654084,102,37,0,1,0
444,45,M,Rural,0,1,Self-Employed,21176.17952241019,32,37,0,0,0
445,46,M,Rural,1,0,Self-Employed,10631.571091969223,78,3,0,0,0
446,55,M,Rural,1,0,Informal,51652.00098711899,55,7,1,0,0
447,35,M,Urban,1,0,Informal,3451.1882226197117,99,39,0,0,0
448,72,F,Rural,1,0,Self-Employed,2319.1326257305595,59,11,0,1,0
449,47,F,Rural,1,0,Self-Employed,6018.806586567042,77,21,0,0,0
450,34,F,Urban,0,0,Self-Employed,23430.010127501293,87,5,0,1,0
451,72,M,Urban,1,0,Self-Employed,14000.82040231469,98,1,1,1,0
452,70,F,Urban,1,0,Self-Employed,4961.007087774955,86,36,0,1,0
453,46,M,Urban,1,1,Self-Employed,6838.6619977135,36,8,0,0,0
454,19,F,Rural,0,0,Public Sector,4531.626501037654,88,8,0,1,0
455,52,F,Urban,0,0,Self-Employed,4531.536197836878,38,42,1,0,1
456,49,M,Urban,1,0,Self-Employed,42313.8284461014,88,35,0,0,0
457,26,M,Rural,1,0,Self-Employed,10908.254011689522,113,10,0,1,0
458,54,M,Rural,1,0,Informal,50397.08807412379,56,42,0,1,0
459,65,M,Rural,0,0,Informal,6002.981266946977,107,48,1,1,1
460,24,F,Urban,0,0,Public Sector,18122.74423559873,19,20,0,1,0
461,59,F,Rural,1,0,Self-Employed,14671.89640409024,51,22,0,0,0
462,25,F,Rural,0,0,Informal,24729.89868911016,104,33,0,1,0
463,60,M,Urban,0,0,Informal,14997.845092727635,87,7,0,0,0
464,41,F,Urban,0,0,Informal,26905.599937677373,39,44,0,1,0
465,18,M,Rural,1,0,Informal,19060.64649238553,60,6,0,0,0
466,73,F,Urban,0,0,Self-Employed,5110.259647220939,14,37,0,1,0
467,27,M,Rural,0,0,Self-Employed,21986.73985962422,98,28,0,1,0
468,51,M,Urban,1,0,Informal,11265.990552106694,16,6,1,1,1
469,28,F,Rural,1,0,Informal,6572.485445191958,68,22,1,0,1
470,71,M,Rural,1,1,Informal,21315.82911824511,59,14,0,0,0
471,60,M,Urban,1,0,Informal,25572.423521532117,74,46,0,1,0
472,63,F,Rural,1,0,Informal,8309.6342528036,51,26,0,0,0
473,42,M,Rural,0,0,Self-Employed,9242.53123946875,11,18,0,0,0
474,44,F,Rural,0,0,Informal,4033.2458974910824,79,13,1,0,1
475,54,F,Urban,1,0,Public Sector,2887.7741763151507,107,7,0,0,0
476,62,F,Urban,1,0,Self-Employed,10078.667775837775,73,25,0,1,0
477,66,F,Urban,0,0,Informal,23055.6604546413,6,25,0,0,1
478,19,F,Urban,1,0,Informal,7734.2241170534035,13,47,0,0,0
479,55,F,Urban,1,0,Informal,38340.34199174257,33,32,0,0,0
480,24,F,Rural,0,1,Informal,10383.401618668942,36,22,2,0,1
481,34,F,Rural,1,0,Public Sector,10417.220627572002,15,18,0,1,0
482,65,M,Urban,1,0,Self-Employed,9708.427842462435,107,13,0,1,0
483,32,M,Urban,0,0,Self-Employed,26830.566683665405,88,32,0,0,0
484,63,F,Urban,0,0,Self-Employed,5681.068153252927,92,7,0,0,0
485,44,M,Urban,1,0,Public Sector,11035.304050184626,115,0,0,1,0
486,31,M,Rural,0,0,Public Sector,7896.109455787335,104,45,0,0,0
487,37,M,Urban,0,1,Informal,7806.94167126754,21,1,0,1,0
488,48,F,Urban,1,0,Informal,12583.560024147273,3,11,0,1,0
489,61,M,Urban,0,0,Informal,11174.217255773638,87,27,0,1,1
490,52,F,Urban,1,0,Informal,28377.73234802855,109,9,1,0,1
491,71,F,Rural,1,1,Self-Employed,12129.59539034309,84,33,1,1,0
492,67,F,Urban,1,1,Informal,19072.973298535635,103,27,0,1,0
493,60,M,Rural,1,0,Self-Employed,14047.884902434194,73,3,0,1,0
494,52,F,Urban,1,0,Informal,37610.186325340976,54,23,0,0,0
495,34,F,Rural,0,1,Self-Employed,9605.72957762477,16,41,0,0,0
496,41,M,Rural,1,1,Informal,9627.375082891458,81,19,0,1,0
497,24,F,Rural,0,0,Informal,22204.580505395752,35,33,0,1,0
498,39,M,Rural,1,0,Self-Employed,9501.6498595946,33,28,0,1,0
499,70,F,Rural,0,0,Informal,18228.40468138924,105,23,1,1,0
500,42,M,Urban,0,0,Self-Employed,79408.01048426809,79,28,0,0,0
501,24,F,Rural,1,1,Public Sector,5590.706112568889,53,24,0,0,0
502,55,F,Urban,0,0,Informal,41662.61065253235,96,3,1,1,1
503,72,M,Rural,0,0,Informal,8252.386438561383,88,21,1,0,1
504,67,F,Rural,1,0,Informal,35673.59057607879,58,20,0,1,0
505,33,M,Urban,1,0,Informal,21180.996975665876,117,38,0,1,0
506,43,F,Urban,0,0,Private Sector,19777.201875915383,4,36,0,0,0
507,48,F,Rural,0,0,Self-Employed,10842.756016021141,59,28,0,0,0
508,32,M,Urban,1,0,Informal,10012.808375661109,50,19,0,1,0
509,33,M,Urban,0,1,Self-Employed,6866.549077966084,15,31,0,1,0
510,31,F,Rural,1,1,Public Sector,12296.178949993353,87,49,0,1,0
511,74,M,Urban,1,0,Informal,10560.689497123283,12,41,1,1,0
512,60,F,Urban,0,0,Informal,14254.6380212662,84,11,1,0,1
513,65,F,Urban,0,0,Self-Employed,3958.018990669111,90,14,0,0,0
514,64,F,Rural,1,1,Self-Employed,12458.259571045357,58,24,0,1,0
515,72,M,Rural,1,1,Informal,33595.43232178935,30,33,1,0,0
516,24,F,Rural,1,0,Informal,26036.68627849733,118,33,0,0,0
517,68,F,Urban,0,0,Informal,12461.814734422507,84,39,0,1,0
518,21,M,Urban,1,0,Self-Employed,95030.91010693146,14,27,0,0,0
519,45,M,Rural,1,0,Self-Employed,7708.97382823887,88,41,0,1,0
520,51,M,Urban,1,0,Informal,11415.020686388352,19,1,0,0,0
521,38,M,Rural,0,0,Self-Employed,3833.7971263685054,75,10,0,0,0
522,26,F,Rural,1,0,Informal,8858.340788498166,31,25,1,0,0
523,28,M,Urban,0,1,Self-Employed,51137.54841107991,76,26,1,0,1
524,65,F,Rural,1,0,Self-Employed,9132.895454789777,96,48,0,0,0
525,36,M,Rural,1,0,Informal,3603.8501926726517,94,32,0,0,0
526,35,M,Rural,1,0,Informal,24578.371111414035,91,20,0,0,0
527,70,M,Rural,1,0,Informal,16703.794684259705,85,29,0,0,0
528,26,F,Urban,1,1,Self-Employed,23778.565823975685,92,5,0,0,0
529,70,F,Urban,1,0,Self-Employed,9646.80588177088,108,19,0,1,0
530,70,M,Rural,1,0,Informal,5466.117778582486,105,1,0,1,0
531,52,F,Rural,1,0,Private Sector,10563.124170096246,92,7,0,0,0
532,27,M,Rural,1,0,Self-Employed,19070.520540705347,53,20,0,1,0
533,26,M,Rural,1,0,Informal,11546.774967500874,35,0,0,0,0
534,34,M,Rural,1,0,Informal,16687.03157028156,38,9,0,0,0
535,50,F,Rural,1,0,Self-Employed,7963.057993917161,73,44,0,0,0
536,26,F,Urban,0,1,Informal,17190.29447059232,72,41,0,0,0
537,43,F,Rural,0,0,Private Sector,12205.132696323579,51,28,0,1,0
538,24,M,Rural,0,0,Self-Employed,6955.749567654605,49,47,0,0,0
539,48,M,Rural,1,0,Informal,13684.007983286141,87,1,0,0,0
540,19,F,Urban,0,0,Informal,8979.228896946179,63,47,0,1,0
541,58,M,Rural,0,1,Informal,20045.391976879164,3,24,0,0,0
542,21,F,Rural,1,0,Informal,24601.151614295206,17,18,0,0,0
543,29,F,Urban,1,0,Informal,18274.341272168935,40,39,0,1,0
544,27,M,Rural,0,0,Self-Employed,3307.7817455320996,48,22,0,1,0
545,65,F,Urban,0,0,Self-Employed,5654.496805811225,88,30,0,1,0
546,21,F,Rural,0,1,Public Sector,7352.24885647509,57,15,0,0,0
547,42,M,Urban,0,1,Informal,6470.261279847303,51,26,1,1,1
548,51,F,Urban,0,0,Informal,7924.745030593569,11,6,0,0,0
549,47,F,Rural,0,0,Self-Employed,25648.02333540258,8,10,1,0,0
550,56,M,Urban,1,0,Informal,21395.728028787667,119,27,0,1,0
551,63,F,Rural,1,0,Informal,8716.228759427824,103,47,0,0,0
552,40,M,Urban,0,0,Private Sector,19642.638840977612,5,9,0,1,0
553,65,F,Urban,1,0,Self-Employed,15916.262231847919,55,28,0,1,0
554,36,F,Urban,1,1,Public Sector,11917.17548548377,110,2,0,1,0
555,74,F,Urban,1,1,Informal,30656.58512873412,85,25,0,0,0
556,46,F,Rural,1,1,Self-Employed,7208.282272257464,10,42,0,0,0
557,59,F,Rural,1,1,Informal,12762.04276311641,52,16,0,1,0
558,67,M,Rural,0,0,Informal,5278.1710442602725,103,39,0,1,0
559,63,M,Urban,1,0,Informal,5484.490296543485,36,19,1,1,1
560,66,M,Urban,0,0,Self-Employed,4119.186558191691,66,46,0,1,0
561,48,F,Urban,1,0,Informal,5559.910469589478,39,31,0,1,0
562,20,M,Rural,0,1,Self-Employed,13075.603626792034,24,16,0,1,0
563,46,M,Rural,0,0,Public Sector,9604.96721657679,103,13,0,0,0
564,28,F,Urban,0,0,Self-Employed,9858.86148722698,28,43,0,0,0
565,68,M,Urban,1,0,Informal,9630.520092618255,70,24,0,1,0
566,31,M,Rural,1,0,Self-Employed,50524.674781894406,42,19,0,0,0
567,30,M,Rural,0,1,Informal,4925.981811812835,73,29,1,1,1
568,32,M,Rural,0,0,Informal,4522.174990334843,95,3,0,1,0
569,54,F,Rural,1,0,Informal,6220.99369722428,66,9,0,0,0
570,50,M,Urban,0,0,Self-Employed,11550.767196832578,18,22,0,1,0
571,72,M,Rural,0,0,Self-Employed,18468.83609983773,35,14,0,0,0
572,41,F,Rural,1,0,Private Sector,20068.226989074676,29,27,0,1,0
573,34,F,Rural,0,0,Informal,26048.973945678757,82,17,0,0,0
574,20,F,Rural,1,0,Informal,11219.761392605833,83,21,0,0,0
575,18,F,Urban,1,0,Informal,8910.326014291464,18,38,1,0,1
576,39,F,Rural,0,0,Private Sector,45197.251723303496,74,39,0,1,0
577,70,M,Rural,1,0,Self-Employed,1319.0358128577936,56,14,0,1,0
578,47,F,Rural,0,0,Private Sector,12864.543283465997,51,17,0,0,0
579,68,F,Urban,0,0,Informal,17257.956474603092,103,31,1,0,1
580,23,M,Urban,0,0,Informal,54773.96163282801,8,46,0,0,0
581,23,M,Rural,1,0,Self-Employed,3240.7824221282312,87,27,0,0,0
582,65,M,Urban,1,0,Informal,8742.162771098501,67,3,0,0,0
583,24,F,Rural,1,0,Informal,4129.595934718111,31,29,0,0,0
584,20,F,Rural,0,0,Informal,2902.7153670900093,28,36,0,1,0
585,41,F,Rural,1,0,Informal,10387.95718640712,20,46,1,0,0
586,70,M,Urban,0,1,Informal,23825.173518003685,73,46,0,0,0
587,57,M,Urban,1,0,Public Sector,32106.015043387582,78,34,0,1,0
588,23,M,Rural,1,0,Self-Employed,7994.6253156592875,33,27,0,1,0
589,65,F,Rural,0,0,Self-Employed,20852.81015692094,46,8,0,0,0
590,66,F,Rural,0,0,Informal,10444.680103501278,117,43,0,0,0
591,63,F,Rural,1,0,Self-Employed,19096.91396994176,84,23,0,0,0
592,69,F,Rural,0,0,Informal,30810.265335778393,71,34,0,0,0
593,31,F,Rural,1,0,Informal,10473.867809625108,15,36,0,1,0
594,73,F,Urban,0,0,Informal,28958.021082207295,68,0,0,1,1
595,36,M,Rural,1,0,Informal,4635.972048180047,47,18,0,0,0
596,63,M,Urban,0,1,Public Sector,20686.392977032225,100,33,0,0,0
597,51,M,Rural,1,0,Self-Employed,27972.065310085793,23,23,0,0,0
598,62,M,Rural,1,0,Informal,25750.011964347857,119,32,0,0,0
599,53,M,Rural,0,0,Self-Employed,4741.012291847481,113,28,0,0,0
600,54,M,Urban,1,0,Informal,10377.28130635056,93,0,0,0,0
601,53,F,Rural,1,0,Informal,15580.308334083702,60,15,0,0,0
602,62,M,Rural,1,0,Self-Employed,17439.010487465483,71,20,0,0,0
603,60,F,Urban,1,1,Self-Employed,13422.984327781807,108,19,0,0,0
604,25,F,Urban,0,0,Self-Employed,38383.08056131135,103,1,0,0,0
605,65,F,Urban,1,1,Informal,4339.464345980306,97,0,0,0,0
606,48,F,Rural,0,0,Self-Employed,10095.270625286103,22,14,1,1,0
607,36,M,Rural,0,1,Informal,3171.009674287636,49,42,0,0,0
608,47,F,Urban,1,0,Informal,20110.99689399021,91,49,0,0,0
609,73,M,Urban,0,0,Informal,19067.07993505537,15,41,0,0,0
610,66,F,Urban,1,0,Informal,178243.46899056152,81,47,0,1,0
611,65,M,Rural,1,0,Informal,27808.88164080138,43,46,0,1,0
612,44,M,Rural,1,0,Informal,15948.421189842924,68,34,0,0,0
613,62,F,Urban,1,0,Self-Employed,15002.003922087893,110,6,0,1,0
614,39,F,Urban,1,0,Informal,9497.028858426143,104,18,0,1,0
615,57,M,Rural,1,0,Informal,13580.811558083293,44,36,0,1,0
616,54,F,Urban,0,1,Private Sector,15260.486341886664,85,19,0,1,0
617,32,M,Rural,0,0,Public Sector,2540.752396000095,2,13,0,0,0
618,33,F,Rural,0,1,Informal,14322.025525648713,86,1,0,0,0
619,21,M,Rural,0,0,Informal,13264.288929580804,17,16,0,0,0
620,25,M,Urban,0,0,Informal,49773.28268643697,109,16,0,0,0
621,42,M,Rural,1,0,Private Sector,11011.391398154608,36,40,0,1,0
622,45,M,Rural,0,0,Informal,6631.50278808292,84,39,2,0,1
623,27,M,Urban,1,0,Informal,15166.565881789524,80,5,0,0,0
624,41,M,Rural,0,1,Self-Employed,12984.36815016329,31,25,0,0,0
625,52,M,Urban,0,0,Self-Employed,11020.831206278735,100,45,0,0,0
626,31,M,Rural,1,0,Informal,4397.678015190813,22,23,0,0,0
627,37,F,Rural,0,0,Informal,10798.984775018002,108,47,0,1,0
628,38,M,Urban,0,0,Informal,7697.643389151451,62,4,0,1,1
629,46,F,Urban,0,0,Informal,10289.07370986233,56,16,0,1,0
630,38,F,Rural,1,0,Informal,21976.86490900087,28,45,0,1,0
631,60,M,Urban,0,0,Self-Employed,7132.460421466494,2,35,0,1,0
632,36,F,Urban,0,1,Self-Employed,10250.041353318486,84,14,0,0,0
633,42,M,Urban,1,1,Self-Employed,18863.553988708463,88,44,0,1,0
634,39,M,Urban,1,0,Self-Employed,9862.561275666825,101,19,0,0,0
635,28,F,Rural,1,0,Self-Employed,98653.77676294652,115,39,0,1,0
636,57,F,Rural,0,1,Informal,14929.825553305678,35,16,1,1,1
637,31,F,Rural,1,0,Self-Employed,4530.12757171697,68,16,0,0,0
638,34,M,Rural,1,0,Informal,6251.525612647683,109,16,0,0,0
639,63,F,Urban,1,0,Informal,5767.968250670651,68,18,0,0,0
640,72,M,Rural,0,0,Informal,6323.334611203066,89,29,1,0,0
641,56,M,Rural,0,0,Self-Employed,18799.87500270557,85,40,0,0,0
642,70,M,Rural,1,0,Self-Employed,5048.34345825208,118,31,0,1,0
643,66,F,Rural,1,0,Informal,9386.78755603566,41,1,0,0,0
644,45,M,Rural,0,1,Informal,30522.53468864813,24,29,0,1,0
645,61,F,Urban,1,0,Self-Employed,8072.393275425427,109,21,0,1,0
646,36,F,Rural,1,0,Informal,20935.723886670243,55,3,0,0,0
647,44,F,Rural,0,0,Informal,3183.2144621608845,24,16,0,0,0
648,48,F,Rural,1,0,Self-Employed,9095.462685120929,77,48,0,0,0
649,72,F,Urban,1,0,Self-Employed,6022.553967782898,102,17,0,1,0
650,66,M,Rural,1,0,Informal,15550.370920044887,91,35,0,0,0
651,45,M,Rural,0,0,Informal,5346.516483629634,40,9,0,0,0
652,55,F,Rural,0,1,Private Sector,64071.088876967304,109,44,0,0,0
653,29,M,Rural,1,1,Informal,3296.165460488431,5,40,0,0,0
654,63,M,Urban,0,0,Public Sector,30352.917504939036,107,7,0,0,0
655,49,M,Urban,0,0,Self-Employed,24702.128028663166,22,34,0,1,0
656,48,M,Urban,0,0,Public Sector,15676.403996616003,29,46,0,1,0
657,61,M,Urban,1,0,Informal,12779.142239100047,38,45,0,1,0
658,54,M,Rural,1,0,Informal,53959.548444736654,51,36,0,0,0
659,22,F,Rural,0,0,Informal,88326.38183156669,6,36,1,0,1
660,34,M,Rural,1,0,Informal,10365.203466325525,86,25,1,0,1
661,28,F,Rural,1,0,Informal,13880.475681228814,16,7,2,1,0
662,59,F,Rural,1,0,Informal,7864.4102708537275,16,1,0,1,0
663,20,M,Rural,0,0,Informal,4801.065191096935,1,14,0,1,0
664,29,F,Rural,1,0,Self-Employed,17721.133844816573,115,12,0,0,0
665,52,F,Rural,1,0,Informal,14938.856672547288,6,45,0,0,0
666,57,F,Urban,0,1,Informal,3373.9720405005487,89,41,0,0,0
667,46,M,Urban,1,0,Informal,17620.611320465167,76,16,0,0,0
668,67,M,Urban,1,0,Self-Employed,15344.845335748683,99,18,0,0,0
669,70,M,Rural,1,0,Informal,7563.030551093973,54,37,0,0,0
670,25,F,Rural,1,0,Self-Employed,7178.206765393753,108,33,1,0,0
671,72,F,Urban,0,0,Informal,17172.19559039754,57,44,0,0,0
672,53,F,Urban,1,0,Self-Employed,44317.20828920277,22,36,0,1,0
673,54,F,Rural,0,0,Self-Employed,16826.991434655694,108,34,0,1,0
674,23,F,Rural,1,0,Self-Employed,22843.23763181358,51,38,0,1,0
675,53,F,Rural,1,0,Self-Employed,6287.167249836006,1,44,1,1,0
676,59,M,Urban,1,1,Public Sector,8783.279126858604,78,19,0,0,0
677,51,F,Urban,1,1,Informal,19899.23213400053,39,12,0,0,0
678,22,M,Rural,1,0,Informal,4127.1694909359985,98,45,0,1,0
679,47,M,Rural,1,0,Public Sector,14440.389186697115,19,8,0,1,0
680,71,F,Rural,0,0,Self-Employed,18156.092022280718,88,14,0,1,0
681,59,F,Rural,1,0,Self-Employed,11863.191396787064,99,6,1,0,0
682,25,M,Urban,0,0,Informal,15796.135987910546,15,41,0,1,0
683,72,F,Rural,1,0,Informal,12813.811397967684,70,45,0,1,0
684,72,M,Rural,1,0,Public Sector,7437.52732090315,77,21,0,0,0
685,27,M,Rural,0,0,Self-Employed,4767.310519273699,110,4,0,0,0
686,63,M,Urban,1,1,Informal,11381.816601339604,35,11,0,1,0
687,41,F,Rural,1,0,Informal,34739.33189883151,58,28,0,0,0
688,51,F,Rural,1,0,Self-Employed,27764.891064073476,49,17,0,0,0
689,43,M,Urban,1,0,Self-Employed,9281.302476714702,45,37,0,0,0
690,62,M,Urban,0,0,Private Sector,9128.3428813394,119,39,0,0,0
691,74,M,Urban,1,0,Informal,8606.328587483798,79,21,0,1,0
692,63,M,Urban,0,1,Informal,8607.213502961255,19,30,0,1,0
693,71,F,Rural,1,0,Informal,15401.53631145243,103,3,0,0,0
694,71,F,Urban,1,0,Informal,28509.941264173376,13,6,0,1,0
695,23,F,Urban,1,0,Informal,74777.3561900577,105,16,0,1,0
696,32,M,Rural,1,0,Informal,6298.992563346709,49,6,0,1,0
697,59,F,Urban,0,1,Informal,20598.3711849418,81,0,1,0,1
698,51,M,Rural,0,1,Informal,18880.605833680416,103,34,0,0,0
699,20,M,Rural,1,0,Self-Employed,9397.75274359953,104,1,0,0,0
700,23,F,Rural,1,1,Informal,5384.154710715991,20,11,0,0,0
701,47,F,Rural,0,0,Informal,15249.797189590685,49,36,0,0,0
702,53,F,Urban,1,0,Self-Employed,66697.77245892955,10,10,0,0,0
703,27,F,Rural,0,0,Informal,15172.816066692572,77,11,0,1,0
704,27,F,Rural,1,1,Self-Employed,6517.445083297851,50,37,0,1,0
705,25,F,Rural,1,1,Self-Employed,10788.218720811661,119,1,0,1,0
706,50,M,Rural,1,0,Self-Employed,4914.197697441199,76,16,0,1,0
707,18,M,Rural,1,0,Informal,12417.117387469572,53,26,0,0,0
708,50,M,Rural,0,0,Self-Employed,21136.346650140156,19,3,0,1,0
709,45,M,Urban,0,1,Private Sector,7030.006699285561,35,32,0,1,0
710,44,M,Urban,0,1,Self-Employed,904.6381031948749,96,21,0,0,0
711,56,M,Rural,0,1,Informal,15268.20535251237,18,15,0,1,0
712,47,F,Urban,1,0,Self-Employed,8190.91553220735,101,28,0,0,0
713,59,F,Urban,1,1,Self-Employed,6710.8918694966505,72,1,0,0,0
714,61,F,Urban,1,0,Informal,6664.710012982583,63,30,0,1,0
715,70,M,Rural,0,0,Informal,16851.998700486984,57,23,0,1,0
716,63,F,Rural,1,0,Self-Employed,8828.128079233606,4,2,0,0,0
717,47,M,Urban,0,0,Informal,25754.88279865678,27,39,0,0,0
718,46,M,Rural,0,1,Public Sector,26212.307703297756,62,22,0,0,0
719,31,M,Rural,0,0,Private Sector,9852.863489662466,58,3,0,1,0
720,52,M,Urban,1,0,Informal,8065.332566010743,26,17,2,0,1
721,25,M,Rural,0,0,Informal,13550.650190888762,96,37,0,1,0
722,71,F,Urban,0,0,Private Sector,10891.178841606841,54,22,0,1,0
723,66,F,Rural,0,1,Informal,3010.953401667843,47,19,0,1,0
724,24,F,Urban,1,0,Self-Employed,56574.06858932286,91,2,0,0,0
725,62,M,Rural,0,0,Informal,21665.829117706176,18,3,0,0,0
726,24,F,Rural,1,0,Informal,8444.198970322466,7,14,0,0,0
727,59,F,Urban,0,1,Informal,2641.009305930912,39,13,0,1,0
728,22,M,Rural,0,0,Informal,10590.127898083287,1,32,0,0,0
729,45,F,Urban,1,1,Public Sector,7643.734330056266,45,23,0,1,0
730,55,F,Urban,0,0,Informal,11655.861237213963,16,6,2,0,0
731,59,M,Rural,1,1,Informal,2166.6264770817706,79,32,0,0,0
732,41,M,Rural,0,0,Self-Employed,8385.218160927121,6,47,0,1,0
733,70,F,Urban,0,0,Private Sector,8804.035575530308,25,42,0,0,0
734,62,M,Urban,0,0,Informal,10490.26312718769,31,49,0,0,0
735,29,M,Urban,0,0,Self-Employed,10127.976869541555,71,24,0,1,0
736,56,M,Rural,1,0,Informal,12756.850134043172,49,18,0,1,0
737,59,F,Urban,1,0,Self-Employed,41314.338927118304,92,2,0,0,0
738,37,M,Rural,0,0,Self-Employed,8103.17837467815,93,34,1,0,1
739,60,M,Urban,1,0,Public Sector,5902.295610449859,46,22,1,0,0
740,69,M,Rural,1,1,Self-Employed,3072.2288544043467,4,31,1,1,0
741,64,F,Rural,1,0,Private Sector,8128.5194760738805,115,15,0,1,0
